Property_ID,Listing_Title,Property_Type,Listing_Type,Created_F,Created,Scraped_F,Scraped,Latitude,Longitude,Airbnb_PID,Airbnb_HID
ab-24820734,3 Bedroom Mountain Side Condo w/ Patio - 1334 | Blue Mountain Lodges,Condominium,Entire home/apt,5/5/18,2018-05-05,1-6-19,2019-01-06,44.5128898,-80.3239121,24820734,36440104
ab-24820738,3 Bedroom Mountain Side Condo w/ Pull Out Sofa - 7328 | Blue Mountain Lodges,Condominium,Entire home/apt,5/4/18,2018-05-04,1-6-19,2019-01-06,44.51126607,-80.32496526,24820738,36440104
ab-24820740,3 Bedroom Mountain Side Condo w/ Sauna - 3339 | Blue Mountain Lodges,Condominium,Entire home/apt,5/4/18,2018-05-04,1-6-19,2019-01-06,44.51256135,-80.32450391,24820740,36440104
ab-24820741,3 Bedroom Mountain Side Condo w/ Sauna - 3343 | Blue Mountain Lodges,Condominium,Entire home/apt,5/5/18,2018-05-05,1-7-19,2019-01-07,44.51256252,-80.32349987,24820741,36440104
ab-24820743,3 Bedroom Mountain Side Condo w/ Wood Fireplace - 2313 | Blue Mountain Lodges,Condominium,Entire home/apt,5/5/18,2018-05-05,1-8-19,2019-01-08,44.51313305,-80.32317641,24820743,36440104
ab-24820744,3 bedroom property in Wintergreen/3344,House,Entire home/apt,5/5/18,2018-05-05,1-8-19,2019-01-08,44.51147495,-80.32343888,24820744,36440104
ab-24820745,3 Bedroom Snowbridge 7339,House,Entire home/apt,5/5/18,2018-05-05,1-8-19,2019-01-08,44.51298096,-80.32394593,24820745,36440104
ab-24820746,3 Bedroom Snowbridge 7343,House,Entire home/apt,5/4/18,2018-05-04,1-5-19,2019-01-05,44.51151385,-80.32466892,24820746,36440104
ab-24820747,3 Bedroom Snowbridge 7346,House,Entire home/apt,5/9/18,2018-05-09,1-8-19,2019-01-08,44.51155562,-80.32349076,24820747,36440104
ab-24820748,4 Bedroom Chalet Rental 6421 | Blue Mountain Lodges,Chalet,Entire home/apt,5/5/18,2018-05-05,1-5-19,2019-01-05,44.51330081,-80.32400894,24820748,36440104
ab-24820749,5 Bedroom Chalet Rental w/ Sauna - 7451 | Blue Mountain Lodges,Chalet,Entire home/apt,5/4/18,2018-05-04,1-8-19,2019-01-08,44.51141303,-80.32472818,24820749,36440104
ab-24820751,4 Bedroom Luxury Chalet located near the shores of Georgian Bay,House,Entire home/apt,5/4/18,2018-05-04,6-28-18,2018-06-28,44.5117695,-80.32455514,24820751,36440104
ab-24820752,4 Bedroom Luxury Chalet Rental - 6420 | Blue Mountain Lodges,Chalet,Entire home/apt,5/4/18,2018-05-04,1-8-19,2019-01-08,44.51193754,-80.32538475,24820752,36440104
ab-24820753,4 Bedroom Luxury Chalet Rental - 6457 | Blue Mountain Lodges,House,Entire home/apt,5/4/18,2018-05-04,8-25-18,2018-08-25,44.51311678,-80.32466467,24820753,36440104
ab-24820755,4 Bedroom Luxury Chalet Rental w/ Deck - 7466 | Blue Mountain Lodges,Chalet,Entire home/apt,5/4/18,2018-05-04,1-8-19,2019-01-08,44.51277269,-80.32476782,24820755,36440104
ab-24820757,4 Bedroom Luxury Chalet Rental w/ Ski Locker - 7465 | Blue Mountain Lodges,Chalet,Entire home/apt,5/5/18,2018-05-05,1-6-19,2019-01-06,44.51257079,-80.32372964,24820757,36440104
ab-24820758,4 Bedroom Mountain Side Condo w/ Patio - 7425 | Blue Mountain Lodges,Condominium,Entire home/apt,5/5/18,2018-05-05,1-6-19,2019-01-06,44.5128101,-80.3231411,24820758,36440104
ab-24820759,5 Bedroom Chalet Rental w/ Hot Tub - 5560 | Blue Mountain lodges,Chalet,Entire home/apt,5/5/18,2018-05-05,1-8-19,2019-01-08,44.51156528,-80.32355854,24820759,36440104
ab-24820761,6 Bedroom Chalet Rental near Ski Hill - 7615 | Blue Mountain Lodges,Chalet,Entire home/apt,5/4/18,2018-05-04,1-7-19,2019-01-07,44.51164378,-80.3253809,24820761,36440104
ab-24820762,8 Bedroom Chalet Rental w/ Hot Tub - 6629 | Blue Mountain Lodges,Chalet,Entire home/apt,5/4/18,2018-05-04,1-8-19,2019-01-08,44.51130061,-80.32472251,24820762,36440104
ab-24820763,6 Bedroom Chalet w/ Hot Tub - 7619 | Blue Mountain Lodges,Chalet,Entire home/apt,5/4/18,2018-05-04,1-6-19,2019-01-06,44.51194432,-80.32518775,24820763,36440104
ab-24820764,7 Bedroom Chalet Rental w/ Lap Pool - 6702 | Blue Mountain Lodges,Chalet,Entire home/apt,5/5/18,2018-05-05,1-7-19,2019-01-07,44.5117503,-80.32377308,24820764,36440104
ab-24820765,8 Bedroom 3 Level Chalet Rental - 6859 | Blue Mountain Lodges,House,Entire home/apt,5/4/18,2018-05-04,6-6-18,2018-06-06,44.51297819,-80.32511746,24820765,36440104
ab-24820767,8 Bedroom Chalet Rental w/ Cathedral Ceiling - 6858 | Blue Mountain Lodges,House,Entire home/apt,5/4/18,2018-05-04,6-6-18,2018-06-06,44.51185355,-80.32464726,24820767,36440104
ab-24820768,8 Bedroom Chalet Rental w/ Cathedral Ceiling -6857 | Blue Mountain Lodges,House,Entire home/apt,5/4/18,2018-05-04,6-3-18,2018-06-03,44.5119529,-80.32531016,24820768,36440104
ab-24820770,8 Bedroom Chalet Rental w/ Indoor Pool - 6860 | Blue Mountain Lodges,Chalet,Entire home/apt,5/4/18,2018-05-04,1-7-19,2019-01-07,44.51309672,-80.32518008,24820770,36440104
ab-24820773,8 Bedroom Luxury Chalet Rental w/ 6 Bathrooms - 7819 | Blue Mountain Lodges,Chalet,Entire home/apt,5/5/18,2018-05-05,1-6-19,2019-01-06,44.51327989,-80.32329712,24820773,36440104
ab-24820774,8 Bedroom Luxury Chalet Rental w/ Master Suite - 6800 | Blue Mountain Lodges,Chalet,Entire home/apt,5/4/18,2018-05-04,1-6-19,2019-01-06,44.51140173,-80.32478946,24820774,36440104
ab-24820776,9 Bedroom Chalet Rental w/ Cathedral Ceiling - 6969 | Blue Mountain Lodges,Chalet,Entire home/apt,5/5/18,2018-05-05,1-6-19,2019-01-06,44.51301722,-80.32341223,24820776,36440104
ab-24820778,Delphi Lane,House,Entire home/apt,5/5/18,2018-05-05,1-6-19,2019-01-06,44.51195147,-80.32322179,24820778,36440104
ab-24820779,Mountain Springs Studio Loft Condo - 9112,Condominium,Entire home/apt,5/4/18,2018-05-04,1-8-19,2019-01-08,44.51250511,-80.32517173,24820779,36440104
ab-24820780,One bedroom condo,Condominium,Entire home/apt,5/5/18,2018-05-05,1-6-19,2019-01-06,44.51322331,-80.32349825,24820780,36440104
ab-24820782,One bedroom condo at Mountain Springs Resort/9405,Condominium,Entire home/apt,5/5/18,2018-05-05,1-7-19,2019-01-07,44.51324765,-80.32311207,24820782,36440104
ab-24820783,One bedroom loft condo - 9109,Condominium,Entire home/apt,5/4/18,2018-05-04,6-6-18,2018-06-06,44.51268249,-80.32488299,24820783,36440104
ab-24820784,Prestige 5 Bedroom Condo Delphi Lane 118,House,Entire home/apt,5/4/18,2018-05-04,6-6-18,2018-06-06,44.51158956,-80.32537113,24820784,36440104
ab-24820802,Two bedroom at Snowbridge in Blue Mountains/7228,House,Entire home/apt,5/4/18,2018-05-04,1-8-19,2019-01-08,44.51158042,-80.3253488,24820802,36440104
ab-24820803,Two bedroom at Chateau Ridge in Blue Mountains/8239,House,Entire home/apt,5/4/18,2018-05-04,1-6-19,2019-01-06,44.51118495,-80.32472901,24820803,36440104
ab-24820804,Two bedroom condo in Blue Mountains/7216,Condominium,Entire home/apt,5/4/18,2018-05-04,1-7-19,2019-01-07,44.51126834,-80.32515856,24820804,36440104
ab-24820806,"Two bedroom condo in Chateau Ridge, Ski-in Ski-out/8236",Condominium,Entire home/apt,5/5/18,2018-05-05,1-7-19,2019-01-07,44.51251606,-80.32393667,24820806,36440104
ab-24820807,Two bedroom condo in Blue Mountains/7217,Condominium,Entire home/apt,5/5/18,2018-05-05,1-8-19,2019-01-08,44.51116955,-80.32344791,24820807,36440104
ab-24820809,Two bedroom in Rivergrass 7239,House,Entire home/apt,5/4/18,2018-05-04,1-7-19,2019-01-07,44.51164223,-80.32467211,24820809,36440104
ab-24820810,Two bedroom in Rivergrass in Blue Mountains/7234,House,Entire home/apt,5/4/18,2018-05-04,1-9-19,2019-01-09,44.51145452,-80.32466203,24820810,36440104
ab-24820811,Two bedroom in Rivergrass in Blue Mountains/7246,House,Entire home/apt,5/5/18,2018-05-05,1-8-19,2019-01-08,44.51162137,-80.32356316,24820811,36440104
ab-24821886,Three bedroom at Mountainwalk/ 2330,House,Entire home/apt,5/5/18,2018-05-05,9-21-18,2018-09-21,44.5125214,-80.32383342,24821886,36440104
ab-33383047,3 BEDROOM CACHET CROSSING 131324,Apartment,Entire home/apt,4/8/19,2019-04-08,5-20-19,2019-05-20,44.50294,-80.31432,33383047,36440104
ab-24821887,Three bedroom at Sierra Lane in Blue Mountains/7315,House,Entire home/apt,5/5/18,2018-05-05,1-5-19,2019-01-05,44.51337874,-80.32315482,24821887,36440104
ab-24821888,Three bedroom condo at MountainWalk in Blue Mountains/2345,Condominium,Entire home/apt,5/4/18,2018-05-04,1-9-19,2019-01-09,44.51121792,-80.32466142,24821888,36440104
ab-24821889,Two bedroom slope size in Blue Mountain/8234,House,Entire home/apt,5/5/18,2018-05-05,1-7-19,2019-01-07,44.51160275,-80.32397355,24821889,36440104
ab-24821890,Two bedroom property in Rivergrass/7236,House,Entire home/apt,5/4/18,2018-05-04,1-6-19,2019-01-06,44.51118166,-80.32528404,24821890,36440104
ab-24821892,Rivergrass 2 bedroom condo pool and hot tub/7212,Condominium,Entire home/apt,5/4/18,2018-05-04,1-7-19,2019-01-07,44.51292156,-80.32444305,24821892,36440104
ab-24821894,Renovated Studio loft condo 9916,Condominium,Entire home/apt,5/4/18,2018-05-04,1-8-19,2019-01-08,44.5131373,-80.32485199,24821894,36440104
ab-24821896,Three bedroom condo at Mountainwalk/2334,Condominium,Entire home/apt,5/5/18,2018-05-05,1-9-19,2019-01-09,44.51271103,-80.32333293,24821896,36440104
ab-24821897,Three bedroom at Sierra Lane in Blue Mountains/7327,House,Entire home/apt,5/5/18,2018-05-05,1-6-19,2019-01-06,44.51107222,-80.3234346,24821897,36440104
ab-24821898,Three bedroom at Wintergreen in Blue Mountains/3312,House,Entire home/apt,5/4/18,2018-05-04,1-8-19,2019-01-08,44.5111013,-80.32444298,24821898,36440104
ab-24821900,Two bedroom slope size in Blue Mountain/8211,House,Entire home/apt,5/5/18,2018-05-05,1-6-19,2019-01-06,44.51134104,-80.32324696,24821900,36440104
ab-24821901,Studio Mountain Spring Resort 9404 | Blue Mountain Lodges,Condominium,Entire home/apt,5/5/18,2018-05-05,1-8-19,2019-01-08,44.51129712,-80.32305823,24821901,36440104
ab-24821902,Three bedroom at Snowbridge in Blue Mountains 7338,House,Entire home/apt,5/5/18,2018-05-05,1-8-19,2019-01-08,44.51301704,-80.32366424,24821902,36440104
ab-24821903,Snowbridge property minutes away from golf/7232,House,Entire home/apt,5/4/18,2018-05-04,1-6-19,2019-01-06,44.51316488,-80.32470393,24821903,36440104
ab-32329103,Studio condo at the foot of Blue Mountain,Condominium,Entire home/apt,2/25/19,2019-02-25,5-24-19,2019-05-24,44.51241,-80.32345,32329103,6356605
ab-24823686,Three bedroom at Wintergreen in Blue Mountains/3321,House,Entire home/apt,5/9/18,2018-05-09,1-8-19,2019-01-08,44.51297206,-80.32304481,24823686,36440104
ab-24823721,Two bedroom at Cachet Crossing/1219,House,Entire home/apt,6/8/18,2018-06-08,1-6-19,2019-01-06,44.5114754,-80.32468128,24823721,36440104
ab-24823765,Three bedroom condo at MountainWalk in Blue Mountains/2344,Condominium,Entire home/apt,11/5/18,2018-11-05,1-7-19,2019-01-07,44.51132319,-80.32470073,24823765,36440104
ab-24823867,Three bedroom at Sierra Lane in Blue Mountains/7314,House,Entire home/apt,5/9/18,2018-05-09,1-7-19,2019-01-07,44.51307446,-80.32500521,24823867,36440104
ab-30042920,BlueView Suite Ski In/Ski Out,Condominium,Entire home/apt,11/26/18,2018-11-26,5-23-19,2019-05-23,44.51105,-80.32307,30042920,225788846
ab-24823975,Three bedroom in Rivergrass in Blue Mountains 7336,House,Entire home/apt,5/9/18,2018-05-09,1-9-19,2019-01-09,44.5117092,-80.323992,24823975,36440104
ab-24824220,Studio Loft condo at Mountain Spring Resort w/ Free Parking-,Condominium,Entire home/apt,5/9/18,2018-05-09,1-8-19,2019-01-08,44.51199185,-80.32375328,24824220,36440104
ab-24824229,Studio Condo Mountain Spring Resort - 9403 | Blue Mountain Lodges,House,Entire home/apt,5/9/18,2018-05-09,6-5-18,2018-06-05,44.51167092,-80.3247463,24824229,36440104
ab-24824259,Two bedroom at Cachet Crossing/1229,House,Entire home/apt,6/8/18,2018-06-08,1-9-19,2019-01-09,44.51147893,-80.32326432,24824259,36440104
ab-24824392,"Two bedroom ski in, ski out at Chateau Ridge/8235",House,Entire home/apt,5/9/18,2018-05-09,1-9-19,2019-01-09,44.51308467,-80.32489953,24824392,36440104
ab-25661179,The Blue Aardvark: Blue Mountain Chalet- Sleeps 9,Chalet,Entire home/apt,6/8/18,2018-06-08,5-21-19,2019-05-21,44.50688,-80.30049,25661179,193223085
ab-32339642,"CUTE, COZY, CLEAN! Chalet for 6 at Blue Mountain",Bungalow,Entire home/apt,5/5/19,2019-05-05,5-25-19,2019-05-25,44.52146,-80.29703,32339642,91898720
ab-24033900,Blue Mountain 2 Story Studio Loft,Loft,Entire home/apt,4/3/18,2018-04-03,5-21-19,2019-05-21,44.51185,-80.32536,24033900,151161926
ab-24040646,Blue Mountain full home rental,Chalet,Entire home/apt,4/10/18,2018-04-10,5-23-19,2019-05-23,44.51008,-80.30717,24040646,180952095
ab-25686849,Mountainside Chalets - 6-Bedroom Chalet w/Hot Tub,Chalet,Entire home/apt,6/8/18,2018-06-08,6-11-18,2018-06-11,44.51405555,-80.30901667,25686849,192870267
ab-30069088,Little Rustic Chalet,Chalet,Entire home/apt,11/26/18,2018-11-26,12-17-18,2018-12-17,44.52273207,-80.30603517,30069088,225966004
ab-33447135,Chalet Retreat in the Blue Mountains,Bungalow,Private room,3/31/19,2019-03-31,5-24-19,2019-05-24,44.53578,-80.3959,33447135,36747861
ab-24103016,"Blue Mountain vacation home, sleeps 8",Townhouse,Entire home/apt,6/12/18,2018-06-12,5-23-19,2019-05-23,44.51107,-80.31449,24103016,32454977
ab-23213487,2 bedroom unit with gas fireplace and kitchenette,Resort,Private room,2/10/18,2018-02-10,10-13-18,2018-10-13,44.52130015,-80.30674626,23213487,138755184
ab-32405907,The Lake at Blue Mountains - 4 Bedroom Chalet #1,Chalet,Entire home/apt,2/25/19,2019-02-25,5-23-19,2019-05-23,44.52315,-80.30721,32405907,238104526
ab-33473034,Mountain Side Cottage  +++Sauna+++,Chalet,Entire home/apt,4/8/19,2019-04-08,5-20-19,2019-05-20,44.51282,-80.31157,33473034,246029800
ab-27365069,9 Bedroom Blue Mountain Chalet with Hot Tub,Cabin,Entire home/apt,9/3/18,2018-09-03,9-6-18,2018-09-06,44.51380421,-80.31317436,27365069,161510116
ab-31171289,1 Bdrm suite at Embarc Blue Mountain resort,Serviced apartment,Entire home/apt,1/6/19,2019-01-06,1-12-19,2019-01-12,44.50221399,-80.30543076,31171289,7511613
ab-25783072,Gorgeous Two Bedroom Condo Overlooking Ski Hill,Condominium,Entire home/apt,7/30/18,2018-07-30,5-24-19,2019-05-24,44.50837,-80.30733,25783072,5213287
ab-34544631,Cozy Confederation Log Home - Georgian Bay Living!,Cabin,Entire home/apt,5/20/19,2019-05-20,5-24-19,2019-05-24,44.54396,-80.41529,34544631,81186232
ab-31199182,"Chalet 109, Mountainside Blue Mountains",Guest suite,Entire home/apt,12/31/18,2018-12-31,5-21-19,2019-05-21,44.49959,-80.30734,31199182,24091575
ab-27386993,6969-Rustic 9 Bedroom chalet in the Blue Mountain,Chalet,Entire home/apt,8/1/18,2018-08-01,5-7-19,2019-05-07,44.53967,-80.40733,27386993,206389449
ab-23246130,Waterfront near Blue Mountain Ski Hill,Apartment,Entire home/apt,2/20/18,2018-02-20,4-15-19,2019-04-15,44.59374,-80.50836,23246130,173000767
ab-31222016,1 Bedroom in Collingwood,Chalet,Private room,1/12/19,2019-01-12,2-3-19,2019-02-03,44.52422755,-80.29155992,31222016,82400702
ab-27399518,Blue Mountain Cottage,Cabin,Entire home/apt,8/2/18,2018-08-02,8-5-18,2018-08-05,44.52354125,-80.32870768,27399518,200431489
ab-24895663,3 bdrm LOFT at Blue Mtnâ˜…100 meters to SKI LIFTâ˜…,Apartment,Entire home/apt,5/9/18,2018-05-09,5-22-19,2019-05-22,44.51072,-80.32211,24895663,113077012
ab-23269371,"Village Chalet, The Blue Mountains",Chalet,Entire home/apt,6/21/18,2018-06-21,5-23-19,2019-05-23,44.50215,-80.3055,23269371,173200820
ab-30183006,New townhouse,House,Entire home/apt,11/21/18,2018-11-21,12-2-18,2018-12-02,44.49599998,-80.29684597,30183006,113525997
ab-30184514,Classic Chalet at Base of Blue Mouintain Resort,House,Entire home/apt,11/21/18,2018-11-21,5-21-19,2019-05-21,44.49458,-80.29697,30184514,226752934
ab-29011948,Blue Mountains- Private Suite- Separate Entrance,Guest suite,Private room,5/5/19,2019-05-05,5-25-19,2019-05-25,44.5225,-80.31168,29011948,218665919
ab-32485300,The Lake at Blue Mountains - Full Studio #3,Apartment,Entire home/apt,2/25/19,2019-02-25,5-23-19,2019-05-23,44.52195,-80.30478,32485300,238104526
ab-33573192,3 BEDROOM RIVERGRASS -177312,House,Entire home/apt,4/7/19,2019-04-07,5-23-19,2019-05-23,44.50808,-80.30874,33573192,36440104
ab-30223510,PRIVATE WATERFRONT COTTAGE ON GEORGIAN BAY BEACH,Chalet,Entire home/apt,12/8/18,2018-12-08,5-24-19,2019-05-24,44.52372,-80.30999,30223510,36895616
ab-33590363,LARGE CHALET - STEPS TO VILLAGE SLEEPS 18!,Chalet,Entire home/apt,4/6/19,2019-04-06,5-23-19,2019-05-23,44.50061,-80.30836,33590363,253118012
ab-32494270,Blue Mountain Cottage for Large Groups/Hot Tub,Chalet,Entire home/apt,3/5/19,2019-03-05,5-23-19,2019-05-23,44.51472,-80.31792,32494270,113077012
ab-33598942,2 Bedroom Rivergrass - 177214,Apartment,Entire home/apt,4/9/19,2019-04-09,5-22-19,2019-05-22,44.50611,-80.30883,33598942,36440104
ab-33601260,1 Bedroom North Creek Resort - 119305,Apartment,Entire home/apt,4/15/19,2019-04-15,5-24-19,2019-05-24,44.51099,-80.32371,33601260,36440104
ab-34600091,Spacious Newer 3 Bedroom Bungalow,House,Entire home/apt,5/11/19,2019-05-11,5-24-19,2019-05-24,44.54509,-80.45679,34600091,261040732
ab-32500048,Modern Snowbridge Chalet,Chalet,Entire home/apt,3/4/19,2019-03-04,5-22-19,2019-05-22,44.50767,-80.30039,32500048,113287910
ab-32509192,The Lake at Blue Mountains - 2BR Boutique Suite #8,Apartment,Entire home/apt,2/25/19,2019-02-25,5-23-19,2019-05-23,44.52171,-80.30549,32509192,238104526
ab-28146324,Studio Loft at The Mountain Springs Resort  9811,House,Entire home/apt,9/3/18,2018-09-03,5-21-19,2019-05-21,44.51322,-80.32327,28146324,212600121
ab-27421535,8 Bed Blue Mountain Chalet with Hot Tub Sleeps 20,Chalet,Entire home/apt,8/4/18,2018-08-04,8-24-18,2018-08-24,44.51228797,-80.30991476,27421535,186291143
ab-31263082,A modern and spacious bungalow with mountain view.,Bungalow,Entire home/apt,1/6/19,2019-01-06,5-23-19,2019-05-23,44.4957,-80.30122,31263082,232999488
ab-33629466,STUDIO LOFT - North Creek Resort - 119416,Apartment,Entire home/apt,4/15/19,2019-04-15,4-30-19,2019-04-30,44.51241,-80.32502,33629466,210923308
ab-30267351,Ridge Retreat:  slope side at Blue Mountain,Condominium,Entire home/apt,11/26/18,2018-11-26,5-22-19,2019-05-22,44.50743,-80.32054,30267351,97303985
ab-33639449,Large townhouse with games room and sauna.,Townhouse,Entire home/apt,4/10/19,2019-04-10,5-24-19,2019-05-24,44.5115,-80.31464,33639449,253510838
ab-27455155,6 Bed Blue Mountain Rental with Hot Tub,Apartment,Entire home/apt,8/6/18,2018-08-06,8-25-18,2018-08-25,44.51200773,-80.30812228,27455155,186291143
ab-31286687,"Ski In/Out, 2 Bedroom, Sleeps 8 at Cachet Crossing",Condominium,Entire home/apt,1/21/19,2019-01-21,5-21-19,2019-05-21,44.50401,-80.31304,31286687,223673220
ab-29096812,Blue Mountain Chalet for Ski Season mid Dec to Mar,Chalet,Entire home/apt,10/8/18,2018-10-08,5-21-19,2019-05-21,44.50954,-80.31813,29096812,205337302
ab-34664588,153318 - Wintergreen 3 Bedroom,House,Entire home/apt,5/15/19,2019-05-15,5-23-19,2019-05-23,44.50581,-80.30966,34664588,36440104
ab-27467454,Cachet Crossing The Blue Mountains Condominium,Condominium,Entire home/apt,8/3/18,2018-08-03,5-20-19,2019-05-20,44.50508,-80.31335,27467454,206538410
ab-29100950,Blue Mtn Luxury Retreat - only few dates available,House,Entire home/apt,10/10/18,2018-10-10,2-16-19,2019-02-16,44.49834571,-80.29217358,29100950,118505434
ab-26631578,Families love it here! Toys + pack n play provided,Townhouse,Entire home/apt,7/6/18,2018-07-06,5-24-19,2019-05-24,44.5053,-80.30752,26631578,131508264
ab-29103447,Blue Mountain - Equine guest home,Farm stay,Entire home/apt,10/24/18,2018-10-24,5-24-19,2019-05-24,44.47747,-80.33244,29103447,219343285
ab-31314772,Blue Mountains Getaway Chalet,Chalet,Entire home/apt,1/16/19,2019-01-16,5-24-19,2019-05-24,44.50398,-80.33486,31314772,234389567
ab-28197944,Blue Mountain Springs Ski In / Ski Out Studio Loft,Loft,Entire home/apt,9/5/18,2018-09-05,9-25-18,2018-09-25,44.51052573,-80.32587749,28197944,73852701
ab-30312561,The Blue Getaway - Snowbridge Townhouse -,Townhouse,Entire home/apt,12/11/18,2018-12-11,5-21-19,2019-05-21,44.50691,-80.29918,30312561,223880365
ab-34743697,Cachet Spacious 3 BR A/C Chalet in Blue Village,Condominium,Entire home/apt,5/23/19,2019-05-23,5-23-19,2019-05-23,44.50321,-80.31458,34743697,79821129
ab-34746069,Cozy 7 Bedroom Chalet with Mountain View!,Chalet,Entire home/apt,5/19/19,2019-05-19,5-23-19,2019-05-23,44.51476,-80.31401,34746069,150544507
ab-34770513,Cozy Studio Unit Hidden in the Blue Mountain,Condominium,Entire home/apt,5/19/19,2019-05-19,5-24-19,2019-05-24,44.51156,-80.32481,34770513,46668705
ab-30324647,Spacious townhouse located across the Village,Townhouse,Entire home/apt,12/11/18,2018-12-11,5-21-19,2019-05-21,44.50762,-80.31073,30324647,58911004
ab-33699978,STUDIO LOFT - North Creek Resort 119616,Apartment,Entire home/apt,4/22/19,2019-04-22,5-23-19,2019-05-23,44.5117,-80.32315,33699978,36440104
ab-29157793,ASPEN LODGE BLUE MOUNTAINS,Cottage,Private room,10/10/18,2018-10-10,5-23-19,2019-05-23,44.51327,-80.32052,29157793,177699139
ab-33702798,3 Bedroom Snowbridge - 187340,House,Entire home/apt,4/10/19,2019-04-10,5-23-19,2019-05-23,44.50887,-80.30054,33702798,36440104
